post	label	language
: [@user @user @user @user hossam mdrrr allez viens par ici vendeur de chameau renie nous pas enfin t’es un arabe frero	0	french
il fait pas attardé lui en ssg	0	french
tous les potes de clara ils m'appellent ton pote chinois mdr c ouf g pas l'impression de tant ressembler un noich que ca????	0	french
@user @user @user @user tellement facile et éculé ce terme de gauchiste asséné dès que… @url	0	french
@user . quand 16% de la population est musulmane le processus d'#islamisation est irréversible un poin… @url	0	french
@user j’suis le renois le plus gentil au monde..	0	french
@user pareilj’aime pas voir les gens malheureuxmême ceux que je connais pas vraimentje m’attarde toujours u… @url	0	french
@user vous croyez vraiment ou vous répétez n'importe quoi qui se dit sur le net ? ce site est complotiste antisémite et délirant !	0	french
@user pq y'a autant de rebeus qui tiennent avec l'ol ?	0	french
la banque mondiale va débloquer 80 millions de dollars pour les réfugiés et les communautés d’accueil au #niger.… @url	0	french
il est comment lui — plus beau que tout les rebeus @url	1	french
@user non des sale noirs et des sale arabe	1	french
vous aimer trop courir quand vous rigolez les renois @url	0	french
@user @user @user @user Ça sent le gauchiste vexé...fin de la discussion!	0	french
paris première mise en demeure pour des propos d'eric zemmour sur les migrants musulmans @url @url	0	french
hier j'ai repris les squats d'apres moi comment vous dire que la mes jambes sont en feu je marche comme une mongol	0	french
@user exactement xd comme tu es un ami précieux je m'attarde beaucoup sur ce genre de détails xd	0	french
@user @user @user tous ceux qui disent que les musulmans et l'islam c'est le terrorisme so… @url	0	french
@user islam= paix mtn je vais te refaire un speech car j’en avais déjà fait un: si y’a le *terrorisme* en fr… @url	0	french
@user @user @user @user whallah wallah tiens des rebeus de citée wesh sur le coran ...	0	french
ptdr il tout à fait raison mais dans les commentaires grave des meufs qui disent les renois mettez vous aussi… @url	0	french
@user @user l’antisémitisme de nos jours vient de l’extrême-gauche et de l’islam.	1	french
@user il va emmener quelques migrants avec lui ?	0	french
@user remarque la photo elle peut donner un putain de scénario de film : 4 renois et leur beurette à chicha	0	french
@user @user il serait capable de dire ça à ces pauvres réfugiés je pense oui	0	french
@user @user exemple tout bete	0	french
les réfugiés rohingyas prient dans le camp de réfugiés de kutupalong au bangladesh. @url	0	french
@user @user @user ouais mais si les arabes ont perdu la et pas ailleurs c'est aussi parce que nous… @url	0	french
@user la pauvreté n'est le collateral de la violence pas plus que la richesse. il faut chercher ailleurs	0	french
@user @user j'essaie de bien comprendre maintenant je sais que quand dit qu'on est antisioniste il… @url	0	french
@user les gens ont grandi s'attarde plus sur ces trivialites de changement d'heure les vrais les purs sont... @url	0	french
@user j'ai explose de rire c'etait parfait xd	0	french
@user @user fréquemment des arabes reconaissent que la france est belle et serait mieux sans les français !	1	french
@user ce mec est de la origine que toi et ti parle mdrr sale arabe	1	french
@user @user @user un #gauchiste « qui #pense » : il n'a que la réflexion viscérale.	0	french
@user et ds les campagnes ..ou macron met 72 migrants dans un village de 400 personnes...et ou vont aller l… @url	1	french
@user non le torchon national gauchiste marianne fait un article contre mechencon je revealleluia !	1	french
@user @user merci	0	french
@user une chrétienne ne vaut pas qu’on s’y attarde pour certains...	0	french
@user @user renz gangsta le plus beau de tt les rebeus	0	french
@user @user 2/2 le deuxieme essage s'attarde sur le fait que la spa accueil aussi des animaux plus atypiques. pas… @url	0	french
@user @user euh je ne suis vraiment pas attardé sur ‘’ belle fille’’ hein je demande si tu dé… @url	0	french
tout les jours negro c'est fridayyyyyyyy	0	french
marianne soubret des œillères! rien qu’à nantes 700 migrants évacués et à loger!	0	french
@user tu es sale comme juif...	1	french
@user c'est qui cet attardé	1	french
@user pcq encore une fois vise les renois non ça n’a pas lieu d’être c’est tt peut toi tu te mets dedans au… @url	0	french
@user le pire (déso pr les potes en prison^^) c'était la press' et la violence policière &gt;après&lt;. Ça d… @url	0	french
@user @user pour gagner du temps notons dès à présent que c'est le lobby juif qui contrôle à la fois :	1	french
@user je precise tout de suite que je ne suis pas un islamo-gauchiste et que je ne nie pas l'antisemitisme... @url	0	french
@user @user tu le presentes comme une moyenne mais dans un reseau trophique la place peut va... @url	0	french
@user les gens se sentent tous visés ! c’est une secte alors ? comme les blacks les arabes les instits...	0	french
libye: plus de 100 morts dans le naufrage de deux bateaux de migrants @url	0	french
@user @user merci pour cet échange. vous n'aimez pas les arabes dite le clairement. bonne journée.	0	french
@user remplacez « éducation nationale » par « islam » « pedophilie » par « terrorisme » et « professeur » p… @url	1	french
@user @user @user personne qu'elle qu'il soit ne doit imposer son regime alimentair... @url	0	french
@user l'ua ne sert à rien elle est financé par l'occident qui lui dicte sa conduite la crise des migrants l'ua… @url	0	french
@user @user @user @user tu crois vraiment y’a que 2 renois à daesh ? boko haram ?… @url	0	french
par contre c'est ca j'aime pas ils l'envoie en inde se faire avorter mais frère avortement ausis c'est haram ta peu… @url	0	french
eh les renois faut se réveiller la @url	0	french
#europe #france grèce: les transferts de réfugiés et migrants vers le continent s’accélèrent  @url	0	french
[série d'agressions avec violence : des faits de trop mais peu nombreux en corse] (@url via… @url	1	french
@user @user @user @user y’a pas plus détestée que vs dans le mondel islam la religion du terroris… @url	0	french
@user @user du coup pourquoi l'evolution fait qu'on des canines si est destine bouffer... @url	0	french
@user oui cela s'appelle la colonisation et l'islamisation d'une nation avec l'aval de nos gouvernements soumis à l'ue.	0	french
@user @user ce lieu est un symbole de la lutte contre le terrorisme pas contre l'islam qui n'a rien… @url	0	french
putain d'attardé	0	french
mdrr fallou mongol un vrai saï saï regardez le deal qu’il pose à l’animatrice... @url	1	french
@user c'est donc ca le secret de la beaute et du bonheur eternel	1	french
@user @user @user les violenté.e.s aimeraient donc la violence ?	0	french
l'islam n'est pas le terrorisme... je veux dire l'extrémisme et il existe dans toutes les re… @url	0	french
@user un jour t’avais dis t’aimes bien les renois sur twitter je m’en rapl très bien et puis même en vrai tu… @url	0	french
@user @user @user cette vue ou le regard s'attarde et dessine des caresses	0	french
mais ils ont grv la grisaille les renois laaaa tema matuidi @url	0	french
@user @user @user rien voir avec l'extreme droitefaut arreter la fumette gauchistetout le mond... @url	0	french
#immigration #islam quand les clans arabes font la loi en allemagne. tant de laxisme fait vomir. lire. @url	1	french
@user question: les vegan sont ils contre l'avortement ?	0	french
À genève hein.. tu crois qu’on est aussi debile que toi ici pauvre attardé que t’es. va falloir aller ramasser la s… @url	1	french
délit de solidarité pour cédric herrou dans son combat pour l'accueil et la protection des migrants africains dan… @url	0	french
quand j'étais au collège et que j'étais vraiment vraiment mal à cause du harcèlement que je subissais je confia… @url	0	french
loon-plage : la cycliste inventé son agression par des migrants. elle est simplement tombée de son vélo. @url	0	french
rt @user @user @user cassons la gueule au gauchiste faisons leur comprendre qu'en jouant avec nos vies ils	0	french
grèce. À thessalonique les migrants continuent d’arriver ! @url	0	french
@user @user ils veulent ça des bons petits rebeus de maison	0	french
@user quelle manoeuvre ! bon j'imaginais ça avec un peu plus de violence lol ça va c'est soft	0	french
@user mdrr bah non ah je sais pas trop je t'avoue que je m'attarde pas trop sur leur profil haha	0	french
@user non les parents n'étaient pas rebeus...	0	french
chez les arabes c meme pas la peine de poser la question @url	1	french
@user wauquiez est un gauchiste par rapport à nous	0	french
wesh la il parle du fait qu’il est féministe et il parle des droits de la femme c’est super mais pourquoi t’as com… @url	0	french
les renois sa mère ils payent jamais les taxis	1	french
#hdespros @user vient sur votre plateau comme tout gauchiste qui veut imposer son discours. ils font de… @url	1	french
@user @user un adepte du lieu commun gauchiste	0	french
sous la direction de genghis khan l’immense empire mongol utilisé un système postal avancé à travers l’empire. #uoim2	0	french
@user @user et non il n’y pas plus de crimes commis par des migrants que des français blancs. seulement moins… @url	0	french
@user ils sont aussi complotiste anti-vaccin ?	0	french
c'est bete de rt trop vite des informations provenant de la conosphere islamo-gauchiste.nnc'est revoltant de se rej @url	0	french
gare aux propos islamophobes les facho de gauche et de droite. l'islam est une belle religion de paix et de partag… @url	1	french
@user @user tu tiens ta cause perdue d'avance	0	french
@user @user l'argument c'est que les noirs et les arabes se revendiquent comme noir et arabes et le pigeon g… @url	0	french
le mec il est noir mais il dit quand même blackos allez mdr.	0	french
@user @user comme si les #migrants qui viennent de pays profondément homophobes allaient devenir gay friendly un jour !	0	french
@user tous mes profs utilisent le bon prénom et j'ai même changé de prénom au secrétariat de la fac	0	french
@user @user @user il n'y rien comprendre un gauchiste est un gauchiste. il peut raconter tout e... @url	0	french
@user par contre jparle couramment chinois et jpeux te dire que ching chong ça veut rien dire	0	french
ce qui tue c'est que meme offset il en marre de cardi b wallah apars sa reuss personne peut la supporte cette grosse mongol	1	french
d'après @user la police ferait mieux son travail s'il avait plus d'arabes et noirs parmi les policier… @url	1	french
nagui pro charia qui peut pas s'empecher de placer sa touche d'islamo gauchiste pro migrants zappe direct cette em @url	0	french
zemmour aphatie radicalité de l'un terrorisme intellectuel de l'autre ... une maladie: les idéologies une vic… @url	1	french
rt @user  le hashtag #pasdevague sonne enfin le glas de l'ideologie laxiste gauchiste qui predomine depuis des annees au sein de	1	french
l'afrique est sous-développé	0	french
@user ils ont fuit l’espagne ils se sont réfugiés en algérie mais quand les français sont arrivés ils so… @url	0	french
@user @user oui souvenons nous des massacres des camps de réfugiés de sabra et chatila commis par les phal… @url	0	french
@user personnellement dans la ville où j’habite j’ai plus de chance de mourir du sel que du terrorisme !… @url	0	french
@user ah ouais ils font cegrin les renois avec ca ici	0	french
@user je comprends pourquoi la plupart des gens disaient que j...etais arabe quand je streamais. nce genre d...emissio... @url	0	french
@user @user non non il n'y pas d'islamisation .... c'est un fantasme de l'extrême droite ....	0	french
@user @user citation du responsable de l'etude que tu n'as sans doute pas lu : c'est vrai qu'... @url	0	french
@user nouveau nom twitter ! mais dit adieu au beaux rebeus :(	0	french
#habs deux buts c'est bien beau mais quand s'attarde à la façon dont kotkaniemi travaillé hier et au contex… @url	0	french
@user @user aucun rapport sachant que les rebeus sont rois en la matière	0	french
@user @user donc qd traite quelqu'1 de sale arabe c pas normal mais qud un arabe traite qlq 1 de sale blanc c'est normal ?!	0	french
normalement en afrique nos dirigent doivent utiliser 50% de dictature et 50% de démocratie	0	french
j’aime trop la couleur que j’ai faite à mes cheveux j’ai l’impression qu’on s’attarde moins sur gueule ça rattrape le coup	0	french
@user @user tu plus fait pour la communauté musulmane rohyngia que tous les dirigeants arabes réunis… @url	0	french
par ailleurs donner des leçons de militantisme lgbti quand est dans un parti complotiste qui fricote avec l'ext… @url	0	french
y’a des renois c’est grave des bounty hein ils vont te sortir des « oui non l’afrique mérite ce qui lui arrive. l… @url	0	french
@user accueillir 58 migrants c'est sans fin ça appellera la venue d'autres migrants et vous le savez très… @url	0	french
ferme la gros mongol retourne tweeter de la merde @url	1	french
@user installé @user stp ! je n'le dirai jamais assez. c'est une appli' contre le cyber-harcèlement.	0	french
tous les jours negro c’est fridayyy	1	french
du coup petit tips pour les migrants qui vont se faire se faire expulser bouffer du nutella @url	0	french
muriel robin se confie sur son combat contre les violences conjugales devenu une évidence après avoir incarné jacq… @url	0	french
plus de terrasse plus de lumière...réfugiés dans le caveau dans un état de désarroi certain nous gardons malgré t… @url	0	french
pensez-vous que les rebeus et renois s’aiment réellement ?	0	french
est allé à la boutique nespresso ptdr le mec il demandé si achetait du café pr l’hôtel il vu deux renois… @url	0	french
les nouvelles yeezy elle pue sa grand mère c’est pour les renois pour les rebeus gile-fra suceur de bite et qui suivent la mode	1	french
@user @user rien à voir avec le terrorisme ou l'islam !! c'est un dingue qui fondu un cable !	0	french
@user @user @user oui est d’accord c’est les anti qui parle d’argent sale ou plutôt d’… @url	0	french
rt @user 'ching chong'' ca veut dire bonjour en chinois nan ?? @url	0	french
@user @user je reste sceptique sur les solutions très tranchées lorsqu’on ne s’attarde pas complèt… @url	0	french
@user calais les migrants viols et agresse même les habitants qui leur vienne en aide à cause de ça les habitants quitte calais	0	french
@user @user parler des médecins africains travaillant en france il était juste de signaler que parmi tous… @url	0	french
et je m’attarde sur des petits détails	0	french
@user @user @user @user @user bah évidemment que y'a des renois parmi les terror… @url	0	french
@user ces des enfants bordel ta 6 de qi c incroyable comment t’es attardé	0	french
@user @user je ne suis absolument pas contre l’avortement mais je suis surtout pour les contrace… @url	0	french
@user @user merci à vous deux je viens d'apprendre que je suis nationaliste antisémite complotiste… @url	0	french
@user vous êtes fatiguant donc dit fermer sa bouche grr le blackos en face lui normal porte tee shirt bande de faux dérch	0	french
@user enfin je dis ca c'est plutot de notoriété publique que je suis un turbo-gauchiste. mais même là ca re… @url	0	french
@user @user @user @user je suis une gauchiste libertaire et catholique pas tres orthodox... @url	0	french
asmar mraconte une histoire mparl comme une attarde e c tro ******	0	french
@user @user il est raciste mdrrr quel il veut parler des renois et il parle mal des femmes rebeu	1	french
@user bah nn mais des rebeux qu’ont une haine envers les renois yen bcp + que les renois jtrouve	1	french
@user @user @user c...est vous qui parlez de vue gauchiste avilissante. pas moi. vous associez cette... @url	0	french
antisémite complotiste et anti-trump… qui est l’auteur de la fusillade qui fait onze morts dan... @url	0	french
@user y'a aussi plein de pays africains qui ne sont pas en guerre pouvant les accueillir. avant que ce dé… @url	0	french
c'est peut-être un attardé mental ce type mais ce qu'il dit c'est à 200% vrai @url	0	french
@user @user @user @user si vous êtes cohérent avec vous même cela signifie que vous êtes contre l'avortement .	0	french
t'es un peu un gauchiste mais j'aime bien tes tweets et tes retweets — je ne sais pas quoi répondre @url	0	french
rt @user y'a une meuf dans classe elle se pleins du racisme envers les arabes mais taleur elle traiter un asiatique de ching cho	1	french
jsuis un sale arabe	0	french
il est attardé??? @url	0	french
@user marsault quand il va revenir j’attendrais un niveau de violence stratosphérique car ce gars un nive… @url	0	french
des villes solidaires #aveclesréfugiés	0	french
@user @user il serait peut être temps que je m’y attarde alors	0	french
@user @user @user @user @user bonjour je suis un gauchiste bobo et je reveille a... @url	0	french
l'idée qu'il existe 1 lobby juif un classique de l'extrême droite est désormais déclinée sous l'avatar du lobb… @url	0	french
mais ce que la vie fait le renois 1 ce sépara de ça chérie .. sad history	0	french
@user le tweet comme l'article ne s'attardent pas beaucoup sur ce que ça pourrait changer d'avoir un européen… @url	0	french
mdr les rebeus discrets les connais t’inquiètes @url	1	french
s'il fallait décrire ce que armée policière nazi étrangère implanté e centre prisons réfugiés et essaye secret hypn… @url	1	french
les maghrébines qui sont attirés par les renois elles sont comme les lgbt obligé de le revendiqué.	1	french
@user @user les végans sont-ils contre l'avortement ?	0	french
@user le sucré salé c’est degueu	0	french
@user j...avais grave besoin d...entendre ca merci mec !	0	french
@user un témoin de l'empreinte des presque trois cents ans d'existence cumulées de l'empire mongol et de la horde d'or.	0	french
rt @user la logique d'un gauchiste #npc #npcmeme @url	0	french
@user @user j'aime pas les rebeus	0	french
@user @user @user @user oui et alors ou est le probleme j'ai cite l'inde pa... @url	0	french
@user @user @user jte rassure jsuis blanche et aux states jme suis fait victimiser dans l...avion par un... @url	0	french
lmao yaura moins de rebeus que sur certaines lignes actuelles de la ratp @url	1	french
@user @user si tu considère que c'est la nature je pense que tu es contre l'avortement bien entendu ?	0	french
@user wow j'sais pas comment tu fais mais tu fais accelerer mon coeur distance arrete ca mec jme sens toute timide la ;v;	0	french
@user et les rebeus haineux des renois ça existe que tu le veuilles ou pas. jv pas nier ça pr toi	0	french
mais les renois américain ils ont autant de liens avec l'afrique que les blancs américains en ont avec l'europe.	0	french
sai ciume mongol	1	french
@user @user @user d'autant plus bizarre que flavius josèphe est resté juif jusqu'au bout des ongles.	0	french
@user @user @user ah d'accord je ne m'avais pas attardé sur le compte. je crois que moi simp… @url	0	french
@user je te jure genre je dis « bah nan j’aime tout » elle dit « nan je pense c’est les renois je te vois… @url	0	french
@user les propos de zemmour sont inadmissibles mais en parle des “sale français” des “je suis plus français que t… @url	0	french
@user @user il faut arrêter le discours stupide et humanotaro-gauchiste qui consiste à importer la gue… @url	1	french
@user c'est dans une vidéo apparemment c'est plus pour dire qu'il est spontané mais ça se voit que c'est un peu le mongol de la bande	1	french
@user @user quel dommage.malgré que @user juin 2017 violence conjugales auto déclarés mentionne q… @url	0	french
@user contre l’avortement c’est pire que contre la transexualité je trouve	1	french
@user la violence mdrr va falloir que tu censure tes tweets	0	french
#expulsion de #migrants vers leur pays d’origine : merkel satisfaite d‘elle après sa visite à #alger. qu‘on en juge… @url	0	french
@user je ne suis pas attardé sur ce point. pour résumer coût de la seule partie ferme du projet = 100m€ s… @url	0	french
les rebeus il glo à la fac grâce à la barbe	0	french
@user @user grosso modo les ouïghours sont un peuple turc (ou turco-mongol) et musulman. bien s… @url	0	french
est 4 se donne rdv à 14h y’en pas un qui est sorti de son lit il est 14h17 les renois	0	french
@user mais bordel je suis même pas contre l'avortement je respecte juste le droit de certains à pas vouloir l… @url	0	french
en écoutant cette chanson en entier se rend compte des influences arabes grâce aux sonorités utilisées en fond.… @url	0	french
@user dis toi j'essaie de faire un meme de moi même je suis un attardé	1	french
kevin il se bat avec tous les rebeus avec une moustache pr mieux froisser berka #verité	1	french
peut-être que ceux qui émettent les oukases non violents sont relativement protégés de la violence. mais il semble… @url	0	french
je suis un attardé mental je viens de réaliser que la toussaint s'appelait comme ça pcq c'est une célébration de tous les saints	0	french
@user sale payday juif arabophile retourne en cuisine !	1	french
@user @user l éducation gauchiste de l enfant roi ...	0	french
@user l’extrême droite est au pouvoir(«police coupe semelles enfants migrants ment sur âge pour expulser...»)… @url	1	french
@user @user Ça m'emballe pas des masses pas sur que je m'attarde dessus et pourtant je suis un fan de batou	0	french
splash sur les identitaires qui pensaient tomber sur un negro stupide vos mères @url	1	french
les rebeus avec des pp messi et death note ça parle de vous les puces @url	1	french
@user @user des fils de putes autant que quand aime pas les noirs ou les arabes	1	french
@user @user mdrrrr. t'es trop mignon	0	french
cette œuvre d'un #artiste #français pour les #réfugiés - une immense fresque sur la pelouse de la perle du lac à… @url	0	french
le parti danois qui veut expulser les “migrants musulmans qui abusent des aides sociales” se développe rapidement @url	0	french
plus de 60 villes ont déjà dit oui pour venir en aide aux réfugiés. et l… @url	0	french
pour parler de l'esclavage des arabo-musulman sur les noirs qui toujours exister aucun renois n'en parle hein … @url	0	french
@user @user @user Ça n'empêche pas de répondre proportionnellement aux violence qui nous sont faites.	0	french
il est possible de faire des mathématiques avec des chiffres arabes tandis qu'il en est pas autant facile avec les… @url	0	french
@user À toulouse oui dans la rue le commissariat et plus que d'entendre sale noir ou arabe...	0	french
@user laisse tomber c’est les tetes c’est des renois qui font n’importe quoi	0	french
lutter contre les violences faites aux femmes en en facilitant l’essor ...… @url	0	french
@user une bonne nouvelle pour les réfugiés et pour les droits humains	0	french
ce qui dégoute le+c'est que l'on nous emmerde avec les migrantsles demandeurs de papiers clandestins(qui vivent… @url	0	french
nous les renois tu nous dis juste un truc qu'il nous plait pas va te raconter toutes l'histoire de la france.	0	french
par contre les renois ou les métisses avec les taches de rousseurs ça fascine de fou @url	0	french
dans toutes les larmes s'attarde un espoir .	0	french
@user voilà ce qui arrive quand tu la propagande gauchiste tiermondiste et misérabiliste de ton côté tu… @url	0	french
soutenons les patriotes allemands qui comme nous luttent contre l'islamisation de nos pays et la destruction de not… @url	1	french
bref il est jamais trop tard pour tomber amoureux de moi à ce stade j’accepte tout le monde mais surtout les renois… @url	0	french
c quoi son style de mec aussi? — elle préfère les renois mais si blond aux yeux bleu oklm faut tu sois drôle auss… @url	0	french
@user ptdrr ta tous les renois de châtelet ils vont arriver en ball	0	french
@user mais du coup si t'es vegan mais que tu manges des produits non locaux (cafe bananes noix de... @url	0	french
nn ctoi qui va menvoyé — bah envoie dm jpeux pas savoir qui c'est mongol @url	0	french
@user @user @user @user @user parle d'un constat. c'est fait . essaie d'analyser… @url	0	french
@user mon prof utilisé ta photo pour mon cours de violence à l'école ptdr (petite victime) @url	0	french
— proverbe africain	0	french
france :jeudi prochain à la librairie résistances : « les naufragés. l’odyssée des migrants africains etienne du… @url	0	french
@user @user yes je le suis mais j’ai l’impression les noir d’afrique c’est que ceux de l’est ici	0	french
@user non je ne pense pas. Ça se voit dans beaucoup d'équipes. même lui ne s'est pas attardé sur la cél… @url	0	french
y’a vieux un mec à la gare qui m’a insulter de « sale arabe » sauf que je ne suis pas arabe du tout	0	french
@user @user il vient juste de te prouver qu'on est au sommet et t'as confirme gros patapouf	0	french
femme se fait agresser et insulter de sale arabe. confrontation avec la personne à la gendarmerie. le flic lui d… @url	0	french
@user s’est acharné sur les automobilistes (et donc sur les constructeurs) avec une rare violence. et e… @url	0	french
@user quand il n'est plus possible d'établir des liens de confiance avec les institutions la violence n'est p… @url	0	french
@user merci	0	french
où sont les rebeus de lyon	0	french
@user c’est un attardé la vérité tu te souviens en 2015 quand se fait sortir contre la juve le nombre d’occa… @url	1	french
ahahah il croit dur comme fer l'avion de ligne qui fait des pirouettes quel giga mongol @url	1	french
@user @user @user gauche anti religieuse en général ou extreme droite anti islam tout court (pou… @url	0	french
c'est bon j'ai serrer les renois comme sa vous m'avez saouler	0	french
@user @user @user @user @user @user c’est ouf comment les rebeus de qua… @url	0	french
@user @user @user @user @user fais toute tl je suis un vrai gauchiste 	0	french
va recommencer @user la traite arabe s'étale sur une période allant du vii ème siècle jusqu'en 1920. e… @url	0	french
@user @user @user ah oui ? et ca c...est quoi ? @url	0	french
@user votre inquiétude est légitime. en 40 ans les politicards ont défiguré notre pays. l'idéologie gauchiste… @url	0	french
@user @user recu donc sacrifie une espece pour ne pas les tuer et les manger . c'est pour c... @url	0	french
@user @user vous comprenez tout de travers. il n'appelle pas les africains à franciser leurs noms… @url	0	french
@user @user @user @user @user fort loin d'etre gauchiste je continuerai ne vous en de… @url	0	french
les tutos en français sur youtube c’est insupportable les 3/4 des vidéos c’est des mecs ils te parlent comme si t’étais un attardé	0	french
@user y’a pas que les arabes qui ont débattu	0	french
ah ouin t’es contre l’avortement sais-tu c’est quoi une vasectomie	1	french
@user mais soma gros mongol cinnamon c’est quoi?	0	french
@user encore une attitude de bobo gauchiste ..	1	french
islamo -gauchiste qui ne peut être élu que lorsque le communautarisme est majoritaire ! @url	1	french
sasuke est bête mais naruto est attardé donc sasuke @url	1	french
@user @user 2/2 de predateurs mangent aussi par gout renseigne toi le chat est l...exemple par... @url	0	french
@user @user @user soutenir la fachosphere qui plus est complotiste drôle de conception du libéralisme.	0	french
@user @user @user nonsense!	0	french
ferme ta geule connasse avec tes chansons rebeus si tu veux vivre comme ça etc rentre chez toi ici est en france #udpp	1	french
@user ne t'attarde pas là dessus!	0	french
@user y'a des renois mais pas tout les renois c'est différent pas tous la même mentalité et puis jvois pas il est ou le pb	0	french
appeler son enfant mohammed ne l aidera pas intégrer.. c est une forme de terrorisme intellectuel... @url	1	french
@user @user pourquoi des pays très riches comme l'arabie saoudite le qatar les Émirats arabes etc. ne le… @url	0	french
@user @user j’ai que ce screen sinon elle taillé les arabes plein de fois y’a rien d’ironique là dedans	0	french
@user c clair. ils veulent être rebeus ou renois pour réussir à pécho des meufs mais pour le reste ils s… @url	1	french
@user @user sachant que 85/90% des musulmans sont sunnites donc ouii il assimile l’islam au terrorisme	0	french
j’ai failli postuler dans un magasin de fringues mais le fait de penser à garde-robe de bobo-gauchiste non-bina… @url	1	french
je comprend pas pourquoi vous prenez les gens contre l'avortement pour des attardés à croire c'est un débat simple… @url	0	french
@user long comme le regard qui s'attarde sur ton corps	0	french
@user @user attali qui compare les juifs aux migrants. c'est une légitimisation de la violence contre les anti-immigration.	0	french
il faut refuser d'accueillir l'aquarius qui transporte sûrement de faux migrant… @url	1	french
@user un beau musée dans lequel le nom des bourreaux sera caché ! le seul terrorisme que nous connaissons porte un nom : l’islam	1	french
il faudra un jour s’interroger sur la violence que c’est pour les familles homoparentales de se voir jeter l’intérê… @url	0	french
@user @user @user Ça change quoi les chiffres hein ? trois mille migrants ou trois millions de migran… @url	0	french
je suis végétarien et voici ce que rencontre avec un éleveur mongol m'a fait réaliser sur l'écologie @url	0	french
mais ils ont quand même aimé une atmosphère qui garde son identité et la violence du dessin de ryp. :)	0	french
pq j’vois au states les renois il saute à l’eau avec des chaussettes et tout mdrr	0	french
cette violence est incroyable là? @url	0	french
@user jamais jsuis pas un gauchiste	0	french
@user @user ouaip c'est dur comprendre dans le 16eme paris intramuros quand les seuls vac... @url	0	french
Ça m’fume les renois quand ils rigolent ils sont obligés de tapé un 200m sprint @url	0	french
@user @user @user l'islam n'est pas le terrorisme....mes tous les terroristes pratiques l'islam.... attentats islam....	1	french
@user augmentation des violences proportionnelle à l'arrivée de migrants africains illégaux en france. paris e… @url	1	french
découvrez solidarité des femmes burundaises au #burundi. l'association se bat contre les #violencessexuelles de… @url	0	french
@user #stop aux complots #stop aux guerres des intÉrÊts economiques &amp; politiques #stop aux machiavÉlisme.… @url	0	french
rt @user @user @user @user @user je suis une gauchiste libertaire et catholique pas tres orthodoxe	1	french
@user @user comme ça tu pourra dire c cause des renois allez bsx	0	french
c'est mieux que je ne m'attarde plus sur certaines personnes en fait	0	french
@user merci theo aka brainless connu sous le pseudonyme du plus beau de tous les rebeus ..	0	french
aujourd’hui pour la première fois dans vie m’a traité de sale arabe dans la rue c’est partie en del	0	french
je suis un ignorant gauchiste de base niant la réalité historique	0	french
@user @user les animaux se tuent entre eux #jdcjdr	0	french
@user @user @user l'islam interdit le terrorisme de la manière la plus claire :	0	french
@user t'imagine pas comme tu viens de rendre mon debut de journee plus beau.. merci ^^	0	french
@user c bon tg tu force sale arabe	1	french
et le président iranien lors de son discours annuel à l’onu va se plaindre du danger du terrorisme au lieu d’êt… @url	0	french
@user l'avortement n'est pas forcément traumatisant non la grossesse forcée par contre... encore une fois… @url	0	french
@user @user y'a que les capitaines arabes qui ont voté pour salah	0	french
en israël les migrants africains se sentent victimes de « racisme » - @url @url	0	french
@user @user ceux là méritent même pas qu'on s'attarde dessus ..j'vais pas faire unanimité là dessus… @url	0	french
attardé du cœur	0	french
les arabes presque réussis à vous faire croire que dans le coca il de la cocaine et que israël faisait un complot avec cette boisson	1	french
@user @user tiens encore cette théorie du complot antisémite...	0	french
@user l’empire mongol et l’ordre des assassins	0	french
macron annonce la création d'un musée-mémorial pour les victimes du terrorisme @url via… @url	0	french
@user @user @user @user c'est ça le bif avec les renoistu dis la vérité c'est un problème	0	french
rt @user le parti de melenchon condamne la visite de 185 patrons francais en isralnla section rennaise du parti islamo-gauchiste l	1	french
@user bah s'ils disent qu'ils ne sont pas français ce sont donc des migrants ? il faut donc les expulser !	1	french
@user @user l'empire mongol	0	french
@user j'ai toujours été contre l'avortement c'est une question de conscience pour moi la vie c'est sacré ri… @url	0	french
@user nan nan abuse pas non plus je suis algÉrien et giga fier de l’Être. mais j’ai une préférence pour les renois.	0	french
@user corrente de mongol	0	french
paris : les familles de gendarmes virées d’une caserne pour faire place à 150 familles de migrants ! @url	0	french
plus bas tu dis que tu ne pourrais pas sortir avec autre qu’une rebeu et la d’un coup les indiennes et les renois ç… @url	0	french
@user @user vs n'comprenez ps si tu n'as ps envie d'en manger tant mieux pr toi ms laisse ls... @url	0	french
êtes vous pour ou contre l’avortement ?	0	french
bravo au réalisateur de #lejouroujaibrulemoncoeur qui inclut le #harcèlement #antisemite dans le film «  #sale #juif ». une réalité.	0	french
@user pendant 40 ans ânonné : l’immigration (africaine) une chance pour la france ! les résultats… @url	1	french
@user @user oh mon dieu non pas le bloquage supreme @url	0	french
@user @user Ça commençait pas trop mal et ça part en couille sur des délires complotiste anti… @url	0	french
ptdrr qu'est ce qui raconte cet attarde encore ? il parle de mon quartier comme si c'etait l'anarchie j'pleure  @url	0	french
quel frère (il écrit mieux rebeu que des rebeus) @url	0	french
@user @user et musulmans c est vaste terrorisme voile religion fiché assise sur l islam langue… @url	1	french
plus il s’attarde sur son doctorat moins il publie plus il se dirige vers les marges du système. mais sa product… @url	0	french
